position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
11,19343,laprensa.hn,no,,,,0,,publicidadsps@go.com.hn ; redaccion@laprensa.hn ; suscripciones@go.com.hn ; suscripcionesdigitales@go.com.hn,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
12,19791,masslive.com,yes,,,,0,,,no_public_email_found,excluded_advance_local,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
13,20422,t13.cl,no,,,,0,,t13@13.cl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
14,20694,culturainquieta.com,yes,https://jplww93yyhd.typeform.com/to/VZmxe0r7,https://jplww93yyhd.typeform.com/to/VZmxe0r7,https://jplww93yyhd.typeform.com/to/vzmxe0r7,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
15,22626,elheraldo.hn,no,,,,0,,redaccion@elheraldo.hn,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
16,23380,80.lv,no,https://80level.typeform.com/,,https://80level.typeform.com/,1,contact@80.lv,arti@80.lv ; contact@80.lv ; editor@80.lv ; k.tokarev@80.lv,showing_email_candidates,not_flagged,contact_pages,contact@80.lv ; editor@80.lv,contact@80.lv ; editor@80.lv,,,,valid=2; invalid=0; risky=0; unknown=0
17,26429,privateemail.com,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,pesupport@namecheap.com ; support@brandstore.com ; support@namecheap.com ; support@spaceship.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
18,28456,setmore.com,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,female-gym-coach-instructing-man-crop@2x.png ; female-gym-coach-instructing-man-crop@2x.webp ; female-gym-coach-instructing-man@2x.png ; female-gym-coach-instructing-man@2x.webp ; flags@2x.png ; help@setmore.com ; man-standing-folded-hands-tablet@2x.png ; man-standing-folded-hands-tablet@2x.webp ; man-standing-folded-hands@2x.png ; man-standing-folded-hands@2x.webp ; office-365-integration-mobile@2x.png ; office-365-integration-mobile@2x.webp ; office-365-integration@2x.png ; office-365-integration@2x.webp ; qr-code-appointment-booking-crop@2x.png ; qr-code-appointment-booking-crop@2x.webp ; qr-code-appointment-booking@2x.png ; qr-code-appointment-booking@2x.webp ; sales-team-crop@2x.png ; sales-team-crop@2x.webp ; sales-team@2x.png ; sales-team@2x.webp ; setmore-booking-page-branding@2x.png ; setmore-booking-page-branding@2x.webp ; setmore-booking-page-crop@2x.png ; setmore-booking-page-crop@2x.webp ; setmore-booking-page-integrations@2x.png ; setmore-booking-page-integrations@2x.webp ; setmore-booking-page@2x.png ; setmore-booking-page@2x.webp ; setmore-calendar-crop@2x.png ; setmore-calendar-crop@2x.webp ; setmore-calendar@2x.png ; setmore-calendar@2x.webp ; setmore-online-booking-page@2x.png ; setmore-online-booking-page@2x.webp ; setmore-sales-client-mobile@2x.png ; setmore-sales-client-mobile@2x.webp ; setmore-sales-client@2x.png ; setmore-sales-client@2x.webp ; setmore-scheduling-software-crop@2x.png ; setmore-scheduling-software-crop@2x.webp ; setmore-scheduling-software-tablet@2x.png ; setmore-scheduling-software-tablet@2x.webp ; setmore-scheduling-software@2x.png ; setmore-scheduling-software@2x.webp ; setmore_mockup-calendar-multidevice-crop@2x.png ; setmore_mockup-calendar-multidevice-crop@2x.webp ; setmore_mockup-calendar-multidevice@2x.png ; setmore_mockup-calendar-multidevice@2x.webp ; two-smiling-ladies-customer-service-crop@2x.png ; two-smiling-ladies-customer-service-crop@2x.webp ; two-smiling-ladies-customer-service@2x.png ; two-smiling-ladies-customer-service@2x.webp ; women-with-coat@2x.png ; women-with-coat@2x.webp,showing_email_candidates,not_flagged,contact_pages,help@setmore.com,help@setmore.com,,,,valid=1; invalid=0; risky=0; unknown=0
19,29718,flippingbook.com,no,,,https://flippingbook.typeform.com/to/BZqKKweU,0,,amro@2x.jpg ; amro@2x.png ; amro@2x.webp ; asian@2x.png ; asian@2x.webp ; back-layer@2x.png ; back-layer@2x.webp ; bmw@2x.png ; bmw@2x.webp ; brands@2x.png ; brands@2x.webp ; company-newsletter@2x.png ; company-newsletter@2x.webp ; cornelio@2x.jpg ; cornelio@2x.png ; cornelio@2x.webp ; domains@2x.png ; domains@2x.webp ; education@2x.jpg ; education@2x.webp ; flipbook.en@2x.avif ; flipbook.en@2x.png ; flipbook.en@2x.webp ; glass-bookshelf@2x.png ; glass-bookshelf@2x.webp ; hilton@2x.png ; hilton@2x.webp ; insurance@2x.jpg ; insurance@2x.webp ; liebmann@2x.jpg ; liebmann@2x.png ; liebmann@2x.webp ; logo-static@2x.jpg ; logo-static@2x.webp ; logo@2x.gif ; logo@2x.webp ; man1@2x.png ; man1@2x.webp ; man2@2x.png ; man2@2x.webp ; manufacturing@2x.jpg ; manufacturing@2x.webp ; marketing@2x.jpg ; marketing@2x.webp ; moore-giles@2x.png ; moore-giles@2x.webp ; national-geographic-magazine@2x.png ; national-geographic-magazine@2x.webp ; nonprofit@2x.jpg ; nonprofit@2x.webp ; perfect-coursebook@2x.png ; perfect-coursebook@2x.webp ; preview@2x.jpg ; preview@2x.mp4 ; preview@2x.webp ; real-estate@2x.jpg ; real-estate@2x.webp ; sales@2x.jpg ; sales@2x.webp ; scheuber@2x.jpg ; scheuber@2x.png ; scheuber@2x.webp ; slatkin@2x.jpg ; slatkin@2x.png ; slatkin@2x.webp ; suc_coffe@2x.avif ; suc_coffe@2x.jpg ; suc_coffe@2x.webp ; teoh@2x.jpg ; teoh@2x.png ; teoh@2x.webp ; top-layer@2x.png ; top-layer@2x.webp ; treasury-publisher@2x.png ; treasury-publisher@2x.webp ; valve-handbook@2x.png ; valve-handbook@2x.webp ; video-preview-mobile.en@2x.avif ; video-preview-mobile.en@2x.jpg ; video-preview-mobile.en@2x.webp ; video-preview.en@2x.avif ; video-preview.en@2x.jpg ; video-preview.en@2x.webp ; wecharity@2x.png ; wecharity@2x.webp ; woman@2x.png ; woman@2x.webp,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
20,30121,diplomeo.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
21,36007,designmynight.com,no,,,,2,katie@designmynight.com ; peaches.fulkes@theaccessgroup.com,katie@designmynight.com ; launchdarkly-js-client-sdk@3.2.0 ; peaches.fulkes@theaccessgroup.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
22,36928,visionguinee.info,yes,https://form.typeform.com/to/ePh2pIv1,https://form.typeform.com/to/ePh2pIv1,https://form.typeform.com/to/ePh2pIv1 ; https://form.typeform.com/to/eph2piv1,0,,aissatou.diallo@visionguine.info ; amadou.barry@visionguinee.info ; bahpathe17@gmail.com ; boussouriou.bah@visionguine.info ; cire.balde@visionguinee.info ; contact@visionguinee.info ; djiwo.barry@visionguine.info ; isoabdoullatifoulare@gmail.com ; mady.bangoura@visionguine.info ; mamdia1990@gmail.com ; safiyaatoubah@gmail.com ; safiyatoubah@gmail.com ; salimbalde91@gmail.com ; sidy.bah@visionguinee.info ; teliwel012@gmail.com,showing_email_candidates,not_flagged,contact_pages,contact@visionguinee.info,contact@visionguinee.info,,,,valid=1; invalid=0; risky=0; unknown=0
23,37542,utmb.edu,no,https://embed.typeform.com/,,https://embed.typeform.com/,2,social@utmb.edu ; utmbjobs@utmb.edu,social@utmb.edu ; utmbjobs@utmb.edu,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
24,39253,npl.co.uk,no,,,,0,,careers@npl.co.uk ; dataprotectionofficer@npl.co.uk ; events@npl.co.uk ; legal@npl.co.uk ; library@npl.co.uk ; mediaenquiries@npl.co.uk ; salesforcesupport@npl.co.uk ; spencer.smith@npl.co.uk,showing_email_candidates,not_flagged,contact_pages,careers@npl.co.uk,careers@npl.co.uk,,,,valid=1; invalid=0; risky=0; unknown=0
25,42528,ouhsc.edu,no,http://form.typeform.com/ ; https://api.typeform.com/ ; https://embed.typeform.com/,,http://form.typeform.com/ ; https://api.typeform.com/ ; https://embed.typeform.com/,1,webmaster@ouhsc.edu,bootstrap@5.3.2 ; webmaster@ouhsc.edu,showing_email_candidates,not_flagged,contact_pages,webmaster@ouhsc.edu,webmaster@ouhsc.edu,,,,valid=1; invalid=0; risky=0; unknown=0
26,45127,7sage.com,no,https://api.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/ ; https://typekit.typeform.com/ ; https://www.typeform.com/,,https://api.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/ ; https://typekit.typeform.com/ ; https://www.typeform.com/,1,studentservice@7sage.com,studentservice@7sage.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
27,45232,silive.com,yes,,,,0,,,no_public_email_found,excluded_advance_local,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
28,48287,mariadb.org,no,https://mariadb.typeform.com/,,https://mariadb.typeform.com/,0,,anna@mariadb.org ; daniel@mariadb.org ; faustin@mariadb.org ; foundation@mariadb.org ; jeb@mariadb.org ; joro@mariadb.org ; kaj@mariadb.org ; lefred@mariadb.org ; morozov@mariadb.org ; security@mariadb.org,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
29,51681,nuzzel.com,no,https://www.typeform.com/,,https://www.typeform.com/,0,,info@nuzzel.com,showing_email_candidates,not_flagged,contact_pages,info@nuzzel.com,,,,info@nuzzel.com,valid=0; invalid=0; risky=0; unknown=1
30,54229,romualdfons.com,yes,https://bigseomarketing.typeform.com/to/M3D8gj0q ; https://form.typeform.com/to/f0UT2Hjd ; https://form.typeform.com/to/M3D8gj0q ; https://form.typeform.com/to/z23HCju6,https://bigseomarketing.typeform.com/to/M3D8gj0q ; https://form.typeform.com/to/f0UT2Hjd ; https://form.typeform.com/to/M3D8gj0q ; https://form.typeform.com/to/z23HCju6,https://bigseomarketing.typeform.com/to/m3d8gj0q ; https://form.typeform.com/to/f0UT2Hjd ; https://form.typeform.com/to/f0ut2hjd ; https://form.typeform.com/to/m3d8gj0q ; https://form.typeform.com/to/z23hcju6 ; https://form.typeform.com/to/z23HCju6,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
31,60802,hokkfabrica.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
32,64326,lehighvalleylive.com,yes,,,,0,,,no_public_email_found,excluded_advance_local,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
33,65085,alfred.com,yes,https://makemusic0320.typeform.com/to/dsYpOj,https://makemusic0320.typeform.com/to/dsYpOj,https://makemusic0320.typeform.com/to/dsypoj,0,,customerservice@alfred.com,showing_email_candidates,not_flagged,contact_pages,customerservice@alfred.com,customerservice@alfred.com,,,,valid=1; invalid=0; risky=0; unknown=0
34,68405,seotesteronline.com,yes,https://seotesteronline.typeform.com/to/F1R9Vz68 ; https://seotesteronline.typeform.com/to/PU9OHpGg ; https://seotesteronline.typeform.com/to/uANeH21m,https://seotesteronline.typeform.com/to/F1R9Vz68 ; https://seotesteronline.typeform.com/to/PU9OHpGg ; https://seotesteronline.typeform.com/to/uANeH21m,https://seotesteronline.typeform.com/to/F1R9Vz68 ; https://seotesteronline.typeform.com/to/f1r9vz68 ; https://seotesteronline.typeform.com/to/PU9OHpGg ; https://seotesteronline.typeform.com/to/pu9ohpgg ; https://seotesteronline.typeform.com/to/uANeH21m ; https://seotesteronline.typeform.com/to/uaneh21m,0,,azienda@pec.it ; g.sciuto@seotesteronline.com ; info@example.com ; info@seotesteronline.com ; partnership@seotesteronline.com ; s.tucci@seotesteronline.com ; support@seotesteronline.com ; support@seotesteronline.comfor ; v.urzi@seotesteronline.com,showing_email_candidates,not_flagged,contact_pages,info@seotesteronline.com ; partnership@seotesteronline.com ; support@seotesteronline.com,info@seotesteronline.com ; partnership@seotesteronline.com ; support@seotesteronline.com,,,,valid=3; invalid=0; risky=0; unknown=0
35,70057,sporteasy.net,no,,,,0,,nizar.melki@sporteasy.net,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
36,71610,musicfeeds.com.au,yes,,,,0,,bookingsau@evolvemediallc.com ; bookingsau@evolvmemediallc.com ; contact@musicfeeds.com.au ; emmy@musicfeeds.com.au ; paul.tamburro@evolvemediallc.com,showing_email_candidates,not_flagged,contact_pages,contact@musicfeeds.com.au,contact@musicfeeds.com.au,,,,valid=1; invalid=0; risky=0; unknown=0
37,79356,recoilweb.com,yes,https://cariboumedia.typeform.com/to/dD7vOG,https://cariboumedia.typeform.com/to/dD7vOG,https://cariboumedia.typeform.com/to/dd7vog ; https://cariboumedia.typeform.com/to/dD7vOG,0,,advertising@recoilweb.com ; appsupport@zinio.com ; digitalhelp@enthusiastnetwork.com ; gcastle@recoilweb.com ; recoil@emailcustomerservice.com ; recoil@enthusiastnetwork.com ; recoil@recoilweb.com ; support@recoilmagazineservice.com,showing_email_candidates,not_flagged,contact_pages,advertising@recoilweb.com,advertising@recoilweb.com,,,,valid=1; invalid=0; risky=0; unknown=0
38,81442,alexia.fr,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
39,90064,1stnb.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
40,93161,cooljugator.com,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,info@cooljugator.com,showing_email_candidates,not_flagged,contact_pages,info@cooljugator.com,info@cooljugator.com,,,,valid=1; invalid=0; risky=0; unknown=0
41,96007,versio.nl,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
42,101711,eurohandball.com,yes,https://embed.typeform.com/ ; https://form.typeform.com/ ; https://homeofhandball.typeform.com/to/W03Pw3cr,https://homeofhandball.typeform.com/to/W03Pw3cr,https://embed.typeform.com/ ; https://form.typeform.com/ ; https://homeofhandball.typeform.com/to/W03Pw3cr ; https://homeofhandball.typeform.com/to/w03pw3cr,2,handball@ehfmarketing.com ; office@eurohandball.com,handball@ehfmarketing.com ; handball_euro_ops@infrontsports.com ; media@eurohandball.com ; mediatv@ehfmarketing.com ; office@eurohandball.com,showing_email_candidates,not_flagged,contact_pages,media@eurohandball.com ; office@eurohandball.com,media@eurohandball.com ; office@eurohandball.com,,,,valid=2; invalid=0; risky=0; unknown=0
43,106748,petbarn.com.au,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
44,108283,animeuknews.net,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,affiliate-plugin-amazon@3.0.0 ; affiliate@3.0.2 ; hello@animeuknews.net,showing_email_candidates,not_flagged,contact_pages,hello@animeuknews.net,hello@animeuknews.net,,,,valid=1; invalid=0; risky=0; unknown=0
45,108989,yakuendai-jinclinic.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
46,109978,cybex-online.com,no,,,,0,,press@cybex-online.com,showing_email_candidates,not_flagged,contact_pages,press@cybex-online.com,,,,press@cybex-online.com,valid=0; invalid=0; risky=0; unknown=1
47,116144,virginmobile.cl,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,nombre@correo.cl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
48,118768,ometria.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
49,123690,libertylondon.com,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,customerservices@libertylondon.com ; swiper@5.4.3,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
50,123815,formdesk.com,no,,,,0,,info@formdesk.com,showing_email_candidates,not_flagged,contact_pages,info@formdesk.com,info@formdesk.com,,,,valid=1; invalid=0; risky=0; unknown=0
51,124714,hokify.at,no,,,,0,,f831009786e549839b6c46b971b185e6@sentry.hokify.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
52,133087,cmp.jobs,yes,https://embed.typeform.com/ ; https://form.typeform.com/to/zAebSW63,https://form.typeform.com/to/zAebSW63,https://embed.typeform.com/ ; https://form.typeform.com/to/zaebsw63 ; https://form.typeform.com/to/zAebSW63,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
53,135296,nuits-sonores.com,yes,https://arty-farty.typeform.com/to/aH15fUoB,https://arty-farty.typeform.com/to/aH15fUoB,https://arty-farty.typeform.com/to/aH15fUoB ; https://arty-farty.typeform.com/to/ah15fuob,0,,bonjour@arty-farty.eu ; presse@arty-farty.eu,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
54,140029,accessfloorpolygroup.com,yes,https://form.typeform.com/to/qY8myemK,https://form.typeform.com/to/qY8myemK,https://form.typeform.com/to/qy8myemk,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
55,145596,energage.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
56,147194,qzzr.com,no,,,,0,,purple-3d-icons-copy@3-1512x858-picsart-backgroundremover-1-1024x779.webp ; purple-3d-icons-copy@3-1512x858-picsart-backgroundremover-1-1536x1169.webp ; purple-3d-icons-copy@3-1512x858-picsart-backgroundremover-1-300x228.webp ; purple-3d-icons-copy@3-1512x858-picsart-backgroundremover-1-768x585.webp ; purple-3d-icons-copy@3-1512x858-picsart-backgroundremover-1.webp,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
57,147749,cestarcollege.com,yes,https://ug7ov3hlhyf.typeform.com/to/I8DCH6rO,https://ug7ov3hlhyf.typeform.com/to/I8DCH6rO,https://ug7ov3hlhyf.typeform.com/to/I8DCH6rO ; https://ug7ov3hlhyf.typeform.com/to/i8dch6ro,0,,admissions@cestarcollege.com ; info@cestarcollege.com,showing_email_candidates,not_flagged,contact_pages,admissions@cestarcollege.com ; info@cestarcollege.com,admissions@cestarcollege.com ; info@cestarcollege.com,,,,valid=2; invalid=0; risky=0; unknown=0
58,149297,agua.org.mx,yes,https://tipousuarios.typeform.com/to/e7yDkL,https://tipousuarios.typeform.com/to/e7yDkL,https://tipousuarios.typeform.com/to/e7ydkl ; https://tipousuarios.typeform.com/to/e7yDkL,0,,bootstrap-icons@1.13.1,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
59,150970,h2impression.fr,no,https://car-expresso.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/ ; https://h2impression.typeform.com/ ; https://public-assets.typeform.com/,,https://car-expresso.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/ ; https://h2impression.typeform.com/ ; https://public-assets.typeform.com/,2,info@h2impression.fr ; web@h2impression.fr,bastille@h2copy.fr ; bourse@h2copy.fr ; gobelins@h2copy.fr ; info@h2impression.fr ; montparnasse@h2copy.fr ; textile@h2impression.fr ; vaneau@h2copy.fr ; vincennes@h2copy.fr ; web@h2impression.fr,showing_email_candidates,not_flagged,contact_pages,info@h2impression.fr ; web@h2impression.fr,,info@h2impression.fr ; web@h2impression.fr,,,valid=0; invalid=2; risky=0; unknown=0
60,151789,mercedesamgf1.com,no,https://api.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/,,https://api.typeform.com/ ; https://embed.typeform.com/ ; https://form.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
61,152985,crisistextline.org,no,https://gl7zkfwwo5r.typeform.com/,,https://gl7zkfwwo5r.typeform.com/,0,,press@crisistextline.org ; username@service.domain,showing_email_candidates,not_flagged,contact_pages,press@crisistextline.org,press@crisistextline.org,,,,valid=1; invalid=0; risky=0; unknown=0
62,157221,produzionidalbasso.com,yes,https://form.typeform.com/to/bTOLpP7j,https://form.typeform.com/to/bTOLpP7j,https://form.typeform.com/to/bTOLpP7j ; https://form.typeform.com/to/btolpp7j,0,,f342387066234727f60b7e3f7795af26@o4509961301590016.ingest.de.sentry.io ; info@produzionidalbasso.com,showing_email_candidates,not_flagged,contact_pages,info@produzionidalbasso.com,info@produzionidalbasso.com,,,,valid=1; invalid=0; risky=0; unknown=0
63,157904,autofact.cl,no,,,,0,,nombre@tucorreo.cl ; tucorreo@gmail.com ; usuario@correo.cl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
64,159004,capfirm.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
65,159867,storybrand.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
66,160459,wwf.se,no,,,,0,,givarservice@wwf.se ; hanna.odelfors@wwf.se ; info@wwf.se ; jessica.angstrom@wwf.se ; nina.schmieder@wwf.se ; press@wwf.se ; thea.eklof@wwf.se ; troy.enekvist@wwf.se,showing_email_candidates,not_flagged,contact_pages,info@wwf.se ; press@wwf.se,info@wwf.se ; press@wwf.se,,,,valid=2; invalid=0; risky=0; unknown=0
67,161879,hautsdefrance.fr,no,https://api.typeform.com/ ; https://embed.typeform.com/,,https://api.typeform.com/ ; https://embed.typeform.com/,19,age-infos@hautsdefrance.fr ; antenne-abbeville@hautsdefrance.fr ; antenne-amiens@hautsdefrance.fr ; antenne-arras@hautsdefrance.fr ; antenne-cambrai@hautsdefrance.fr ; antenne-chateau-thierry@hautsdefrance.fr ; antenne-clermont@hautsdefrance.fr ; antenne-fourmies@hautsdefrance.fr ; antenne-grandvilliers@hautsdefrance.fr ; antenne-hazebrouck@hautsdefrance.fr ; antenne-marck-en-calaisis@hautsdefrance.fr ; antenne-montdidier@hautsdefrance.fr ; antenne-montreuil-sur-mer@hautsdefrance.fr ; antenne-saint-pol-sur-ternoise@hautsdefrance.fr ; antenne-saintquentin@hautsdefrance.fr ; antenne-sallaumines@hautsdefrance.fr ; antenne-soissons@hautsdefrance.fr ; antenne-wallers@hautsdefrance.fr ; atp-infos@hautsdefrance.fr,age-infos@hautsdefrance.fr ; antenne-abbeville@hautsdefrance.fr ; antenne-amiens@hautsdefrance.fr ; antenne-arras@hautsdefrance.fr ; antenne-cambrai@hautsdefrance.fr ; antenne-chateau-thierry@hautsdefrance.fr ; antenne-clermont@hautsdefrance.fr ; antenne-fourmies@hautsdefrance.fr ; antenne-grandvilliers@hautsdefrance.fr ; antenne-hazebrouck@hautsdefrance.fr ; antenne-marck-en-calaisis@hautsdefrance.fr ; antenne-montdidier@hautsdefrance.fr ; antenne-montreuil-sur-mer@hautsdefrance.fr ; antenne-saint-pol-sur-ternoise@hautsdefrance.fr ; antenne-saintquentin@hautsdefrance.fr ; antenne-sallaumines@hautsdefrance.fr ; antenne-soissons@hautsdefrance.fr ; antenne-wallers@hautsdefrance.fr ; atp-infos@hautsdefrance.fr ; lucie.marciniak@hautsdefrance.fr ; peggy.collette@hautsdefrance.fr ; sidonie.ratte@hautsdefrance.fr ; tristan.joly@hautsdefrance.fr,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
68,174605,jumpermedia.co,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
69,180345,comfama.com,no,https://www.typeform.com/,,https://www.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
70,186532,niice.co,yes,https://niice.typeform.com/to/kBKj4f90,https://niice.typeform.com/to/kBKj4f90,https://niice.typeform.com/to/kBKj4f90 ; https://niice.typeform.com/to/kbkj4f90,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
71,194194,maformation.fr,no,https://embed.typeform.com/,,https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
