position,publicwww_rank,domain,typeform_indexed_match,indexed_typeform_urls,typeform_form_urls,combined_typeform_urls,publicwww_email_candidate_count,publicwww_email_candidates,combined_email_candidates,email_visibility,corporate_status,scan_mode,verification_eligible_emails,valid_emails,invalid_emails,risky_emails,unknown_emails,verification_summary
5059,>30M,theofficialunion.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5060,>30M,robotopics.net,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5061,>30M,westside-union.com,no,,,,0,,info@westside-union.com,showing_email_candidates,not_flagged,contact_pages,info@westside-union.com,,,,info@westside-union.com,valid=0; invalid=0; risky=0; unknown=1
5062,>30M,comfort-factor.com,yes,,,https://form.typeform.com/to/BLDzddRP ; https://form.typeform.com/to/HIKk8Afa,0,,team@comfort-factor.com,showing_email_candidates,not_flagged,contact_pages,team@comfort-factor.com,,,,team@comfort-factor.com,valid=0; invalid=0; risky=0; unknown=1
5063,>30M,huntley.nl,yes,,,,0,,hi@huntley.nl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5064,>30M,koeriersoftware.eu,no,,,https://epywkylb528.typeform.com/ ; https://epywkylb528.typeform.com/to/LBufDrqz ; https://form.typeform.com/to/NSm1g0Te,0,,bootstrap-icons@1.11.3 ; info@mendrix.nl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5065,>30M,thewellnessfamily.net,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5066,>30M,bmkrestaurant.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5067,>30M,suckerlabs.com,yes,,,https://xwqglh99xqa.typeform.com/to/N9lvZGjS,0,,suckerlabs@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5068,>30M,marianaesamuel.com.br,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5069,>30M,lbsaalumnifund.org,yes,,,,0,,lbsafund@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5070,>30M,setomoto-iin.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5071,>30M,playoffpremium.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5072,>30M,camburke.com,no,,,,0,,flags@2x.png,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5073,>30M,angkafortuna.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5074,>30M,1alp.com,yes,,,https://form.typeform.com/to/sUTWpcAX,0,,hello@paysauce.co.nz ; howard.thurman@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5075,>30M,thecompleteguidetodaytrading.com,no,,,,0,,support@rockwelltrading.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5076,>30M,socialsecurityutah.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5077,>30M,setsail.us,yes,,,https://setsailadmin.typeform.com/to/wYp7d7Ow,0,,info@gosetsail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5078,>30M,modernbreed.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5079,>30M,1us.me,no,,,,0,,care@tagg.li,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5080,>30M,ezblastac.com,no,,,,0,,ezblastac@aol.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5081,>30M,bestnursinghomeabuselawyers.com,no,,,https://embed.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5082,>30M,brilliantcourses.com,no,,,,0,,core@3.27.0 ; styles@1.4.1,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5083,>30M,aribenjamin.net,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5084,>30M,safariinsurance.com,yes,,,,0,,1n8m7_9prukem+@eoy4-6bax0znhgxjuddb5ytavivjfslcgkothzwifq3q.wrpc2sl ; info@safariinsurance.com ; tll-osoqecegp7m9_bk+jxadi@zh5mqcub2wk.isxdavnz30,showing_email_candidates,not_flagged,contact_pages,info@safariinsurance.com,,,,info@safariinsurance.com,valid=0; invalid=0; risky=0; unknown=1
5085,>30M,yoursocialcurrency.com,yes,,,https://9rp2nnstb99.typeform.com/to/oBKUTwv9,0,,info@yoursocialcurrency.com,showing_email_candidates,not_flagged,contact_pages,info@yoursocialcurrency.com,,,,info@yoursocialcurrency.com,valid=0; invalid=0; risky=0; unknown=1
5086,>30M,robotrasaerba.com,yes,,,https://agricenter.pro.typeform.com/to/JYvxmx41 ; https://agricenter.typeform.com/to/JYvxmx41,0,,info@agricenterspitaler.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5087,>30M,sundancelending.com,no,,,https://staceytheloanlady.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5088,>30M,andrefilipe.pt,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5089,>30M,kingdomgraphicdesigns.com,yes,,,https://kingdomgraphicdesign.typeform.com/to/gdRPLp,0,,createkgd@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5090,>30M,manaclick.com,yes,,,https://form.typeform.com/to/qN3PwTQ1,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5091,>30M,putzfrau-frankfurt.de,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5092,>30M,alllaketahoelodging.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5093,>30M,uphero.net,no,,,https://uphero.typeform.com/,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5094,>30M,roundtriprepairs.com,yes,,,https://form.typeform.com/to/QL0dQnJg,0,,broadboom@gmail.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5095,>30M,tixsta.com,yes,,,https://embed.typeform.com/ ; https://kanthan1.typeform.com/to/v8bo4v,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5096,>30M,themadisonpartners.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5097,>30M,gabieigor.com.br,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5098,>30M,quierounloft.com,yes,,,https://quierounloft.typeform.com/to/ObPwB7,0,,contacto@quierounloft.com ; info@quierounloft.com,showing_email_candidates,not_flagged,contact_pages,info@quierounloft.com,,,,info@quierounloft.com,valid=0; invalid=0; risky=0; unknown=1
5099,>30M,homeprobealberta.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5100,>30M,ishikawakensetsu.jp,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5101,>30M,lstow.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5102,>30M,sahambagus.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5103,>30M,coachingconsciousness.org,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5104,>30M,baracacapital.com,yes,,,https://form.typeform.com/to/JL5qMXQ0,0,,hello@baracacapital.com ; lenis@1.0.34 ; relations@baracacapital.com,showing_email_candidates,not_flagged,contact_pages,hello@baracacapital.com,hello@baracacapital.com,,,,valid=1; invalid=0; risky=0; unknown=0
5105,>30M,biograma.com.br,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5106,>30M,solines.de,yes,,,https://webformulier.typeform.com/to/Wpt480,0,,ajax-loader@2x.gif ; info@solines.de,showing_email_candidates,not_flagged,contact_pages,info@solines.de,,,,info@solines.de,valid=0; invalid=0; risky=0; unknown=1
5107,>30M,fourrier.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5108,>30M,rejectiongame.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5109,>30M,ascendecommerce.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5110,>30M,hat2010.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5111,>30M,embeddable.com,yes,,,https://form.typeform.com/to/fc46Ndy6 ; https://form.typeform.com/to/Ma2kc1Mm,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5112,>30M,caroleantonio.com.br,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5113,>30M,avataresonline.com,yes,,,https://form.typeform.com/to/DyyRBewd,0,,info@avataresonline.com,showing_email_candidates,not_flagged,contact_pages,info@avataresonline.com,,,,info@avataresonline.com,valid=0; invalid=0; risky=0; unknown=1
5114,>30M,alliebs.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5115,>30M,paparazzicenter.com,yes,,,https://t42xu141f73.typeform.com/to/xEnoqITp,0,,bonjour@freechises.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5116,>30M,mentalgritconsulting.com,yes,,,https://x3x6hyc5iam.typeform.com/to/RtlOXcbc ; https://x3x6hyc5iam.typeform.com/to/ZJhm99nO,0,,info@mentalgritconsulting.com,showing_email_candidates,not_flagged,contact_pages,info@mentalgritconsulting.com,,,,info@mentalgritconsulting.com,valid=0; invalid=0; risky=0; unknown=1
5117,>30M,netiveezra.org,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5118,>30M,vitrierecully.com,yes,,,https://4m1k462unbw.typeform.com/to/PkGs5rYr,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5119,>30M,nossocasorio.com.br,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5120,>30M,wearehonest.co,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5121,>30M,anlageimmo.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5122,>30M,salvohealth.com,no,,,,0,,support@salvohealth.com,showing_email_candidates,not_flagged,contact_pages,support@salvohealth.com,,,,support@salvohealth.com,valid=0; invalid=0; risky=0; unknown=1
5123,>30M,jameswhittet.com,yes,,,https://jameswhittet.typeform.com/to/mEFcx1,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5124,>30M,fortunadc.com,no,,,,0,,team@fortunadc.com ; team@fortunasystems.co,showing_email_candidates,not_flagged,contact_pages,team@fortunadc.com,,,,team@fortunadc.com,valid=0; invalid=0; risky=0; unknown=1
5125,>30M,wei003.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5126,>30M,likefinance.nl,yes,,,https://accountantiris.typeform.com/to/jkiTA98S,0,,hallo@likefinance.nl,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5127,>30M,yourfloridalegalhelp.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5128,>30M,casualcreatives.com,yes,,,https://casualcreatives.typeform.com/to/OMg2WEhw,0,,splide-extension-auto-scroll@0.5.3 ; splide@4.1.4,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5129,>30M,clearvector.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5130,>30M,xyslab.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5131,>30M,gauhouse.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5132,>30M,schulstadbakerysolutions.com.au,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5133,>30M,wifi365.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5134,>30M,easy2explain.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5135,>30M,coffeerence.com,yes,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5136,>30M,dakarit.com,yes,,,https://88q1lnjf20v.typeform.com/to/Z3IIMtm3,0,,example@domain.com ; ventas@dakait.com ; ventas@dakarit.com,showing_email_candidates,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5137,>30M,andersoncorrea.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5138,>30M,vdlapparatenbouw.com,no,,,,0,,info@vdlapparatenbouw.com,showing_email_candidates,not_flagged,contact_pages,info@vdlapparatenbouw.com,,,,info@vdlapparatenbouw.com,valid=0; invalid=0; risky=0; unknown=1
5139,>30M,vitallink.org,no,,,https://vitallinkoc.typeform.com/,0,,info@vitallink.org,showing_email_candidates,not_flagged,contact_pages,info@vitallink.org,,,,info@vitallink.org,valid=0; invalid=0; risky=0; unknown=1
5140,>30M,netsecdesign.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5141,>30M,kadavc.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
5142,>30M,kihara-kk.com,no,,,,0,,,no_public_email_found,not_flagged,contact_pages,,,,,,valid=0; invalid=0; risky=0; unknown=0
